"name"	"name:ca"	"alt_name:ca"	"alt_name"	"translations"	"ca.wikipedia_page"	"wikidata_id"
"Calle de la Paz"	"Carrer de la Paz"					
"Calle de Luis Dubón"	"Carrer de Luis Dubón"					
"Calle de Pío XII"	"Carrer de Pío XII"					
"Calle Alcasser"	"Carrer Alcasser"					
"Calle de Picasent"	"Carrer de Picasent"					
"Calle Severo Ochoa"	"Carrer Severo Ochoa"					
"Calle José Escrivà Sos"	"Carrer José Escrivà Sos"					
"Calle Séquia Reial del Xúquer"	"Carrer Séquia Reial del Xúquer"					
"Calle de Sant Vicenç"	"Carrer de Sant Vicenç"					
"Calle Hort"	"Carrer Hort"					
"Calle de Antonio Maura"	"Carrer de Antonio Maura"					
"Calle Beniparrell"	"Carrer Beniparrell"					
"Calle Séquia Favara"	"Carrer Séquia Favara"					
"Calle Futbolista José Paredes"	"Carrer Futbolista José Paredes"					
"Calle Vicente Martínez"	"Carrer Vicente Martínez"					
"Calle Abogada Clara Campoamor"	"Carrer Abogada Clara Campoamor"					
"Calle Juan Ramón Jiménez"	"Carrer Juan Ramón Jiménez"					
"Calle José Echegaray"	"Carrer José Echegaray"					
"Calle Miguel Hernández"	"Carrer Miguel Hernández"					
"Calle Cronista Jesús Emilio Sanchís"	"Carrer Cronista Jesús Emilio Sanchís"					
"Calle de Juan Esteve"	"Carrer de Juan Esteve"					
"Calle de la Torre"	"Carrer de la Torre"					
"Calle de José María Penán"	"Carrer de José María Penán"					
"Calle de Don Blas Margalef"	"Carrer de Don Blas Margalef"					
"Calle Tabacalera"	"Carrer Tabacalera"					
"Calle Santiago Miralles"	"Carrer Santiago Miralles"					
"Calle Pintor Picasso"	"Carrer Pintor Picasso"					
"Calle Rei en Jaume"	"Carrer Rei en Jaume"					
"Calle El Palleter"	"Carrer El Palleter"					
"Calle Maria Benlliure"	"Carrer Maria Benlliure"					
"Calle Número 13"	"Carrer Número 13"					
"Calle del Atleta Fausto Albiol"	"Carrer del Atleta Fausto Albiol"					
"Calle de Catarroja"	"Carrer de Catarroja"					
"Calle de Salvador Ricart"	"Carrer de Salvador Ricart"					
"Calle de Torrente"	"Carrer de Torrente"					
"Calle de Don Mauro Guillem"	"Carrer de Don Mauro Guillem"					
"Calle de Eusebio Gimeno"	"Carrer de Eusebio Gimeno"					
"Calle de Alcácer"	"Carrer de Alcácer"					
"Calle de Colón"	"Carrer de Colón"					
"Calle Rector Peset Aleixandre"	"Carrer Rector Peset Aleixandre"					
"Calle de Hernández Lázaro"	"Carrer de Hernández Lázaro"					
"Calle Reino de Valencia"	"Carrer Reino de Valencia"					
"Calle Julio Nebot"	"Carrer Julio Nebot"					
"Calle Les Llargues"	"Carrer Les Llargues"					
"Calle de Salvador Rodrigo"	"Carrer de Salvador Rodrigo"					
"Calle Joventut Musical d'Albal"	"Carrer Joventut Musical d'Albal"					
"Calle Paiporta"	"Carrer Paiporta"					
"Calle de Paiporta"	"Carrer de Paiporta"					
"Calle La Senyera"	"Carrer La Senyera"					
"Calle de Lauria"	"Carrer de Lauria"					
"Calle de Buenavista"	"Carrer de Buenavista"					
"Calle del Doctor Cajal"	"Carrer del Doctor Cajal"					
"Calle Santiago"	"Carrer Santiago"					
"Calle de la Cruz"	"Carrer de la Cruz"					
"Calle de Andrés Codoñer"	"Carrer de Andrés Codoñer"					
"Calle de la Claridad"	"Carrer de la Claridad"					
"Calle de la Albufera"	"Carrer de la Albufera"					
"Calle del Doctor Joan Peset"	"Carrer del Doctor Joan Peset"					
"Calle Canaleta"	"Carrer Canaleta"					
"Calle de Hernán Cortés"	"Carrer de Hernán Cortés"					
"Calle de Juan de Juanes"	"Carrer de Juan de Juanes"					
"Calle del Motor de la Acequia Ferrer"	"Carrer del Motor de la Acequia Ferrer"					
"Calle de Ausiás March"	"Carrer de Ausiás March"					
"Calle de Segorbe"	"Carrer de Segorbe"					
"Calle de Castellar"	"Carrer de Castellar"					
"Calle de Chiva"	"Carrer de Chiva"					
"Calle de Concepción Arenal"	"Carrer de Concepción Arenal"					
"Calle de Joanot Martorell"	"Carrer de Joanot Martorell"					
"Calle Nueve de Octubre"	"Carrer Nueve de Octubre"					
"Calle de Alcoy"	"Carrer de Alcoy"					
"Calle del Literato Azorín"	"Carrer del Literato Azorín"					
"Calle de José Antequera"	"Carrer de José Antequera"					
"Calle de la Resurrección"	"Carrer de la Resurrección"					
"Calle de Teodoro Llorente"	"Carrer de Teodoro Llorente"					
"Calle de Francisco Nácher Pons"	"Carrer de Francisco Nácher Pons"					
"Calle de los Condes de Trigona"	"Carrer de los Condes de Trigona"					
"Calle de Pi y Maragall"	"Carrer de Pi y Maragall"					
"Calle Libertad"	"Carrer Libertad"					
"Calle del Ángel"	"Carrer del Ángel"					
"Calle del Polideportivo"	"Carrer del Polideportivo"					
"Calle Animas"	"Carrer Animas"					
"Calle Paz"	"Carrer Paz"					
"Calle de los Membrillos"	"Carrer de los Membrillos"					
"Calle Número 6"	"Carrer Número 6"					
"Calle del Camino Fus"	"Carrer del Camino Fus"					
"Calle Número 7"	"Carrer Número 7"					
"Calle de Algemesí"	"Carrer de Algemesí"					
"Calle de Gregorio Mayans"	"Carrer de Gregorio Mayans"					
"Calle de Garaz Liebenau"	"Carrer de Garaz Liebenau"					
"Calle de Orba"	"Carrer de Orba"					
"Calle de la Acequia Favara"	"Carrer de la Acequia Favara"					
"Calle de Jaime Balmes"	"Carrer de Jaime Balmes"					
"Calle de Albal"	"Carrer de Albal"					
"Calle de Manuel Sanchis Guarner"	"Carrer de Manuel Sanchis Guarner"					
"Calle de la Alquería de Soria"	"Carrer de la Alquería de Soria"					
"Calle de Isabel de Villena"	"Carrer de Isabel de Villena"					
"Calle de Ocho de Marzo"	"Carrer de Ocho de Marzo"					
"Calle de José Codoñer Casañ"	"Carrer de José Codoñer Casañ"					
"Calle de la Fuente Cabilda"	"Carrer de la Fuente Cabilda"					
"Calle de la Huerta"	"Carrer de la Huerta"					
"Calle de Francisco de Vinatea"	"Carrer de Francisco de Vinatea"					
"Calle del Doctor Gil López"	"Carrer del Doctor Gil López"					
"Calle de la Cruz Roja"	"Carrer de la Cruz Roja"					
"Calle de Fermín Vilar"	"Carrer de Fermín Vilar"					
"Calle del Alcalde José Puertas"	"Carrer del Alcalde José Puertas"					
"Calle Párroco Jacinto Vicente"	"Carrer Párroco Jacinto Vicente"					
"Calle Rabisancho"	"Carrer Rabisancho"					
"Calle de José Ruiz Azorín"	"Carrer de José Ruiz Azorín"					
"Calle Garbí"	"Carrer Garbí"					
"Calle Sierra de Perenxisa"	"Carrer Sierra de Perenxisa"					
"Calle de Quart de Poblet"	"Carrer de Quart de Poblet"					
"Calle Acequia de Favara"	"Carrer Acequia de Favara"					
"Calle de los Conductores"	"Carrer de los Conductores"					
"Calle de los Planchistas"	"Carrer de los Planchistas"					
"Calle de las Artes Gráficas"	"Carrer de las Artes Gráficas"					
"Calle de los Herreros"	"Carrer de los Herreros"					
"Calle de l'Horta"	"Carrer de l'Horta"					
"Calle de Ausias March"	"Carrer de Ausias March"					
"Calle Manises"	"Carrer Manises"					
"Calle Acequia de MIslata"	"Carrer Acequia de MIslata"					
"Calle Acequia Rascanya"	"Carrer Acequia Rascanya"					
"Calle de Massalfassar"	"Carrer de Massalfassar"					
"Calle de los Carpinteros"	"Carrer de los Carpinteros"					
"Calle Moncada"	"Carrer Moncada"					
"Calle de Alfafar"	"Carrer de Alfafar"					
"Calle Banda Primitiva de Paiporta"	"Carrer Banda Primitiva de Paiporta"					
"Calle de la Maestra Doña Juana"	"Carrer de la Maestra Doña Juana"					
"Calle José Iburbi"	"Carrer José Iburbi"					
"Calle de Francisco Tárrega"	"Carrer de Francisco Tárrega"					
"Calle Alqueria Quinfo"	"Carrer Alqueria Quinfo"					
"Calle de Antonio Machado"	"Carrer de Antonio Machado"					
"Calle de Pelayo"	"Carrer de Pelayo"					
"Calle del Convento"	"Carrer del Convento"					
"Calle Doctor Ramón y Cajal"	"Carrer Doctor Ramón y Cajal"					
"Calle de la Constitución"	"Carrer de la Constitución"					
"Calle de Enrique Reig"	"Carrer de Enrique Reig"					
"Calle Pintor Benedicto"	"Carrer Pintor Benedicto"					
"Calle Puebla de Farnals"	"Carrer Puebla de Farnals"					
"Calle Sedaví"	"Carrer Sedaví"					
"Calle de Gabriel Miró"	"Carrer de Gabriel Miró"					
"Calle de los Tapiceros"	"Carrer de los Tapiceros"					
"Calle Joaquín Renovell"	"Carrer Joaquín Renovell"					
"Calle Pablo Neruda"	"Carrer Pablo Neruda"					
"Calle Juan Barral"	"Carrer Juan Barral"					
"Calle de Juan Bautista Basset y Ramos"	"Carrer de Juan Bautista Basset y Ramos"					
"Calle de la Acequia de Favara"	"Carrer de la Acequia de Favara"					
"Calle Horta"	"Carrer Horta"					
"Calle Maestra Juana Sena"	"Carrer Maestra Juana Sena"					
"Calle el Palleter"	"Carrer el Palleter"					
"Calle del Doctor Perpiñá"	"Carrer del Doctor Perpiñá"					
"Calle del Párroco Eduardo Ballester"	"Carrer del Párroco Eduardo Ballester"					
"Calle de Aldaya"	"Carrer de Aldaya"					
"Calle de Alcira"	"Carrer de Alcira"					
"Calle de Onteniente"	"Carrer de Onteniente"					
"Calle de Benetúser"	"Carrer de Benetúser"					
"Calle de Masanasa"	"Carrer de Masanasa"					
"Calle Lugar Nuevo de la Corona"	"Carrer Lugar Nuevo de la Corona"					
"Calle de Pintor Sorolla"	"Carrer de Pintor Sorolla"					
"Calle de Isabel La Católica"	"Carrer de Isabel La Católica"					
"Calle de Fernando El Católico"	"Carrer de Fernando El Católico"					
"Calle de Las Américas"	"Carrer de Las Américas"					
"Calle de Lope de Vega"	"Carrer de Lope de Vega"					
"Calle Número 22"	"Carrer Número 22"					
"Calle del Almirante Císcar"	"Carrer del Almirante Císcar"					
"Calle de la Murta"	"Carrer de la Murta"					
"Calle Maestra Rosario Iroil"	"Carrer Maestra Rosario Iroil"					
"Calle Ciudad de Calatayud"	"Carrer Ciudad de Calatayud"					
"Calle del Dr. José Peris"	"Carrer del Dr. José Peris"					
"Calle Maestra Carmen Benages"	"Carrer Maestra Carmen Benages"					
"Calle Creu Roja"	"Carrer Creu Roja"					
"Calle de Mariano Benlliure"	"Carrer de Mariano Benlliure"					
"Calle de Juan Sebastián Elcano"	"Carrer de Juan Sebastián Elcano"					
"Calle de Pintor Ribera"	"Carrer de Pintor Ribera"					
"Calle de Jaime I El Conquistador"	"Carrer de Jaime I El Conquistador"					
"Calle de Francisco Almarche"	"Carrer de Francisco Almarche"					
"Calle de Juan Martínez Company"	"Carrer de Juan Martínez Company"					
"Calle de los Pintores"	"Carrer de los Pintores"					
"Calle de los Mecánicos"	"Carrer de los Mecánicos"					
"Calle del Doctor Ramón y Cajal"	"Carrer del Doctor Ramón y Cajal"					
"Calle de Miguel Hernández"	"Carrer de Miguel Hernández"					
"Calle del 9 de Octubre"	"Carrer del 9 de Octubre"					
"Calle de Madrid"	"Carrer de Madrid"					
"Calle Monte Alto"	"Carrer Monte Alto"					
"Calle de Menéndez Pelayo"	"Carrer de Menéndez Pelayo"					
"Calle del Dos de Mayo"	"Carrer del Dos de Mayo"					
"Calle del Doctor Felming"	"Carrer del Doctor Felming"					
"Calle de Castell de Olite"	"Carrer de Castell de Olite"					
"Calle de Juan XXIII"	"Carrer de Juan XXIII"					
"Calle de José Segrelles"	"Carrer de José Segrelles"					
"Calle Banda Unión Musical"	"Carrer Banda Unión Musical"					
"Calle de Covadonga"	"Carrer de Covadonga"					
"Calle Mariana Pineda"	"Carrer Mariana Pineda"					
"Calle del Doctor López Trigo"	"Carrer del Doctor López Trigo"					
"Calle de Miguel Grau"	"Carrer de Miguel Grau"					
"Calle Echegaray"	"Carrer Echegaray"					
"Calle de Bonrepós y Mirambell"	"Carrer de Bonrepós y Mirambell"					
"Calle Polonia"	"Carrer Polonia"					
"Calle Finlandia"	"Carrer Finlandia"					
"Calle Chipre"	"Carrer Chipre"					
"Calle Malta"	"Carrer Malta"					
"Calle Países Bajos"	"Carrer Países Bajos"					
"Calle Eslovaquia"	"Carrer Eslovaquia"					
"Calle Museros"	"Carrer Museros"					
"Calle Lituania"	"Carrer Lituania"					
"Calle de Jaime I"	"Carrer de Jaime I"					
"Calle de Maximiliano Thous"	"Carrer de Maximiliano Thous"					
"Calle de Acequia de Quart"	"Carrer de Acequia de Quart"					
"Calle de Isaac Peral"	"Carrer de Isaac Peral"					
"Calle de Salvador Giner"	"Carrer de Salvador Giner"					
"Calle del Cid Campeador"	"Carrer del Cid Campeador"					
"Calle Manuel Baixauli Andrés"	"Carrer Manuel Baixauli Andrés"					
"Calle del Doctor Don Manuel Barrachina"	"Carrer del Doctor Don Manuel Barrachina"					
"Calle de Eduardo Escalante"	"Carrer de Eduardo Escalante"					
"Calle Francisco Baixauli"	"Carrer Francisco Baixauli"					
"Calle Sequia Favara"	"Carrer Sequia Favara"					
"Calle José María Morales"	"Carrer José María Morales"					
"Calle Músico Francisco Burguera"	"Carrer Músico Francisco Burguera"					
"Calle de José María Morales"	"Carrer de José María Morales"					
"Calle Numero Uno"	"Carrer Numero Uno"					
"Calle de Horta"	"Carrer de Horta"					
"Calle de la Sequi de Calvera"	"Carrer de la Sequi de Calvera"					
"Calle de Morella"	"Carrer de Morella"					
"Calle Divisoria"	"Carrer Divisoria"					
"Calle de Germanías"	"Carrer de Germanías"					
"Calle de la Libertad"	"Carrer de la Libertad"					
"Calle Amadeo Ruiz Olmos"	"Carrer Amadeo Ruiz Olmos"					
"Calle de Vicente Andrés Estellés"	"Carrer de Vicente Andrés Estellés"					
"Calle de la Alcoholera"	"Carrer de la Alcoholera"					
"Calle de Vicente Blasco Ibáñez"	"Carrer de Vicente Blasco Ibáñez"					
"Calle de García Sanchís"	"Carrer de García Sanchís"					
"Calle de Francisco Vila El Morenet"	"Carrer de Francisco Vila El Morenet"					
"Calle de la Tauleta"	"Carrer de la Tauleta"					
"Calle de Julio Colomer"	"Carrer de Julio Colomer"					
"Calle de la Veleta"	"Carrer de la Veleta"					
"Calle del Doctor Ferrán"	"Carrer del Doctor Ferrán"					
"Calle de la Fuensanta"	"Carrer de la Fuensanta"					
"Calle 9 d'octubre"	"Carrer 9 d'octubre"					
"Calle del Mestre Benages"	"Carrer del Mestre Benages"					
"Calle de los Deportes"	"Carrer de los Deportes"					
"Calle del Capitán Cortés"	"Carrer del Capitán Cortés"					
"Calle Ramón Lacreu"	"Carrer Ramón Lacreu"					
"Calle de Benito Pérez Galdós"	"Carrer de Benito Pérez Galdós"					
"Calle del Musical"	"Carrer del Musical"					
"Calle 25 d'Abril"	"Carrer 25 d'Abril"					
"Calle Pinedo"	"Carrer Pinedo"					
"Calle de Antonio Tarazona"	"Carrer de Antonio Tarazona"					
"Calle Xativa"	"Carrer Xativa"					
"Calle del Medio"	"Carrer del Medio"					
"Calle de Fernando Baixauli Chomet"	"Carrer de Fernando Baixauli Chomet"					
"Calle del Azagador de la Torre"	"Carrer del Azagador de la Torre"					
"Calle de Fernando Giner de los Ríos"	"Carrer de Fernando Giner de los Ríos"					
