"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(102269);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"node"	555943220	"Дворец Бракосочетания №3"			""	"oficina de registre"	""	""	"Q745221"	""	"{'government': 'register_office', 'name': 'Дворец Бракосочетания №3', 'office': 'government', 'opening_hours': 'Tu-Sa 09:00-14:00,15:00-18:00', 'phone': '+7 499 1796614', 'source': 'zags.mos.ru', 'wikidata': 'Q745221', 'wikipedia': 'ru:ЗАГС'}"
"node"	7633124898	"А. Н. Душкину"			""	"Oleksi Dushkyn"	""	"human"	"Q2641514"	""	"{'artist_name': 'Б. И. Тхор', 'historic': 'memorial', 'inscription': 'В этом доме с 1952 по 1977 год жил выдающийся советский архитектор лауреат Государственных премий СССР Алексей Николаевич Душкин', 'material': 'bronze', 'memorial': 'plaque', 'name': 'А. Н. Душкину', 'openplaques:id': '53843', 'start_date': '1993', 'wikidata': 'Q2641514', 'wikipedia': 'ru:Душкин, Алексей Николаевич'}"
"node"	2330492561	"Басманный"			""	"districte de Basmanny"	""	"district of Moscow"	"Q1669860"	"name:en=Basmanny, name:ru=Басманный"	"{'addr:city': 'Москва', 'description': 'внутригородское муниципальное образование', 'name': 'Басманный', 'name:en': 'Basmanny', 'name:ru': 'Басманный', 'place': 'suburb', 'wikidata': 'Q1669860', 'wikipedia': 'ru:Басманный район'}"
"node"	7054178718	"Центральный аппарат ЛДПР"			""	"Partit Liberal Democràtic de Rússia"	"Partit Liberal Democràtic de Rússia"	"political party"	"Q212115"	""	"{'check_date': '2022-05-31', 'name': 'Центральный аппарат ЛДПР', 'office': 'political_party', 'wikidata': 'Q212115'}"
"node"	6187377491	"Вкусно — и точка"			""	"Vkusno i totxka"	""	"trademark"	"Q112406961"	""	"{'brand': 'Вкусно — и точка', 'contact:phone': '+74951809999', 'contact:website': 'https://skoro-tut-budut-burgers.ru', 'cuisine': 'burger', 'disused:amenity': 'fast_food', 'name': 'Вкусно — и точка', 'wikidata': 'Q112406961', 'wikipedia': 'ru:Вкусно — и точка'}"
"node"	1533902457	"Вкусно — и точка"			""	"Vkusno i totxka"	""	"trademark"	"Q112406961"	"name:ru=Вкусно — и точка"	"{'addr:country': 'RU', 'amenity': 'fast_food', 'brand': 'Вкусно — и точка', 'brand:ru': 'Вкусно — и точка', 'contact:website': 'https://skoro-tut-budut-burgers.ru/', 'cuisine': 'burger', 'diet:vegetarian': 'no', 'disused:amenity': 'fast_food', 'internet_access:fee': 'yes', 'name': 'Вкусно — и точка', 'name:ru': 'Вкусно — и точка', 'opening_hours': 'Mo-Su 06:30-00:00', 'operator': 'Вкусно — и точка', 'operator:ru': 'Вкусно — и точка', 'smoking': 'no', 'takeaway': 'yes', 'toilets': 'yes', 'toilets:access': 'public', 'wikidata': 'Q112406961', 'wikipedia': 'ru:Вкусно — и точка'}"
"node"	253041038	"Зеленоград"			""	"Zelenograd"	""	"city"	"Q207695"	"int_name=Zelenograd, name:ar=زيلينوغراد, name:be=Зеленаград, name:de=Selenograd, name:en=Zelenograd, name:et=Zelenograd, name:fa=زلنوگراد, name:fi=Zelenograd, name:ja=ゼレノグラード, name:ko=젤레노그라드, name:lt=Zelenogradas, name:pl=Zielenograd, name:ru=Зеленоград, name:sr=Зеленград, name:uk=Зеленоград, name:zh-Hans=泽列诺格勒, name:zh-Hant=綠城"	"{'addr:country': 'RU', 'addr:region': 'Москва', 'int_name': 'Zelenograd', 'name': 'Зеленоград', 'name:ar': 'زيلينوغراد', 'name:be': 'Зеленаград', 'name:de': 'Selenograd', 'name:en': 'Zelenograd', 'name:et': 'Zelenograd', 'name:fa': 'زلنوگراد', 'name:fi': 'Zelenograd', 'name:ja': 'ゼレノグラード', 'name:ko': '젤레노그라드', 'name:lt': 'Zelenogradas', 'name:pl': 'Zielenograd', 'name:ru': 'Зеленоград', 'name:sr': 'Зеленград', 'name:uk': 'Зеленоград', 'name:zh-Hans': '泽列诺格勒', 'name:zh-Hant': '綠城', 'official_status': 'ru:город', 'place': 'city', 'population': '223902', 'wikidata': 'Q207695', 'wikipedia': 'ru:Зеленоград'}"
"node"	938471182	"Тушинский отдел ЗАГС"			""	"oficina de registre"	""	""	"Q745221"	"name:en=Civil Status Registration Office of Tushino District"	"{'addr:housenumber': '14', 'addr:street': 'Химкинский бульвар', 'government': 'register_office', 'name': 'Тушинский отдел ЗАГС', 'name:en': 'Civil Status Registration Office of Tushino District', 'office': 'government', 'opening_hours': 'Tu-Sa 09:00-13:30,15:00-17:30', 'phone': '+7 495 4932595', 'website': 'http://zags.mgportal.ru/', 'wikidata': 'Q745221', 'wikipedia': 'ru:ЗАГС'}"
"node"	561205490	"Лётчица Е.М.Руднева"			""	"Ievguénia Rúdneva"	"Ievguénia Rúdneva"	"human"	"Q440173"	""	"{'artist_name': 'А. Кузнецов', 'historic': 'memorial', 'inscription': 'Герой советского союза Руднева Евгения Максимовна. 24.XII.1920-9.IV.1944', 'memorial': 'bust', 'name': 'Лётчица Е.М.Руднева', 'wikidata': 'Q440173', 'wikipedia': 'ru:Руднева, Евгения Максимовна'}"
"way"	66430123	"Хованское кладбище"			""	"Cementiri Khovànskoie"	""	"cemetery"	"Q4498622"	""	"{'landuse': 'cemetery', 'name': 'Хованское кладбище', 'url': 'https://www.mos-ritual.ru/hovanskoe-kladbische', 'wikidata': 'Q4498622'}"
"way"	29008835	"ИКСИ"			""	"Institut de Criptografia, Comunicacions i Ciències de la Computació"	""	"higher education institution"	"Q4201556"	""	"{'amenity': 'university', 'building': 'yes', 'level': '5', 'name': 'ИКСИ', 'wikidata': 'Q4201556'}"
"way"	27123383	"Корпус химического факультета"			"Химфак МГУ"	"Facultat de Química de la Universitat Estatal de Moscou"	""	"faculty"	"Q4497731"	"official_name=Химический факультет МГУ им. М.В. Ломоносова"	"{'addr:housenumber': '1 с3', 'addr:place': 'Ленинские горы', 'alt_name': 'Химфак МГУ', 'building': 'university', 'building:levels': '6', 'faculty': 'chemistry', 'name': 'Корпус химического факультета', 'official_name': 'Химический факультет МГУ им. М.В. Ломоносова', 'wikidata': 'Q4497731'}"
"way"	162597271	"Киноконцерн «Мосфильм»"			""	"Mosfilm"	"Mosfilm"	"film production company"	"Q141336"	"name:en=Mosfilm Concern, name:ml=മോസ്ഫിലിം സ്റ്റുഡിയോ"	"{'industrial': 'cinematography', 'landuse': 'industrial', 'name': 'Киноконцерн «Мосфильм»', 'name:en': 'Mosfilm Concern', 'name:ml': 'മോസ്ഫിലിം സ്റ്റുഡിയോ', 'tourism': 'attraction', 'wikidata': 'Q141336', 'wikipedia': 'ru:Мосфильм'}"
"way"	27733446	"Ближняя дача Сталина"			""	"Datxa de Kúntsevo"	""	"residenz"	"Q4088132"	""	"{'addr:housenumber': '1 с5', 'addr:street': 'Давыдковская улица', 'building': 'yes', 'building:levels': '2', 'name': 'Ближняя дача Сталина', 'old_name': 'Ближняя дача', 'wikidata': 'Q4088132', 'wikipedia:ru': 'Ближняя дача'}"
"way"	52929368	"Меркурий Сити Тауэр"			""	"Mercury City Tower"	""	"skyscraper"	"Q59483"	"int_name=Mercury City Tower, name:en=Mercury City Tower, name:ru=Меркурий Сити Тауэр"	"{'addr:housenumber': '15', 'addr:street': '1-й Красногвардейский проезд', 'building': 'yes', 'building:architecture': 'contemporary', 'building:levels': '75', 'check_date': '2021-04-22', 'height': '338', 'int_name': 'Mercury City Tower', 'name': 'Меркурий Сити Тауэр', 'name:en': 'Mercury City Tower', 'name:ru': 'Меркурий Сити Тауэр', 'start_date': '2012', 'wikidata': 'Q59483', 'wikipedia': 'ru:Меркурий Сити Тауэр'}"
"way"	41183741	"Институт мировой экономики и международных отношений РАН"			""	"Institut d'Economia Mundial i Relacions Internacionals"	""	"research institute"	"Q1665033"	"short_name=ИМЭМО"	"{'addr:housenumber': '23', 'addr:street': 'Профсоюзная улица', 'building': 'yes', 'building:levels': '21', 'name': 'Институт мировой экономики и международных отношений РАН', 'short_name': 'ИМЭМО', 'wikidata': 'Q1665033'}"
"way"	258640275	"Чертановский отдел ЗАГС"			""	"oficina de registre"	""	""	"Q745221"	"name:en=Civil Status Registration Office of Chertanovo District, official_name=Чертановский отдел ЗАГС"	"{'addr:housenumber': '1А', 'addr:street': 'Ялтинская улица', 'building': 'yes', 'building:levels': '3', 'government': 'register_office', 'name': 'Чертановский отдел ЗАГС', 'name:en': 'Civil Status Registration Office of Chertanovo District', 'office': 'government', 'official_name': 'Чертановский отдел ЗАГС', 'opening_hours': 'Tu-Sa 09:00-13:30,15:00-17:30', 'phone': '+7 499 6196662', 'source': 'zags.mos.ru', 'wikidata': 'Q745221', 'wikipedia': 'ru:ЗАГС'}"
"way"	28822242	"Физический институт им. П. Н. Лебедева"			""	"Institut de Física Lébedev"	""	"institute of the Russian Academy of Sciences"	"Q1810862"	""	"{'addr:city': 'Москва', 'addr:housenumber': '53 с4', 'addr:street': 'Ленинский проспект', 'building': 'yes', 'building:levels': '4', 'name': 'Физический институт им. П. Н. Лебедева', 'office': 'research', 'wikidata': 'Q1810862'}"
"way"	48172547	"Университет Российской академии образования"			""	"Universitat d'Educació Innovadora"	""	"university"	"Q4475813"	""	"{'addr:housenumber': '58', 'addr:street': 'улица Большая Полянка', 'amenity': 'university', 'building': 'yes', 'building:levels': '2', 'name': 'Университет Российской академии образования', 'website': 'www.urao.edu', 'wikidata': 'Q4475813'}"
"way"	48172847	"Посольство Кыргызской Республики"			""	"Ambaixada del Kirguizistan a Moscou"	""	"embassy"	"Q4374014"	"name:en=Embassy of the Kyrgyz Republic, name:fr=Ambassade du Kirghizistan, name:ky=Кыргыз Республикасынын Элчилиги"	"{'addr:housenumber': '64 с1', 'addr:street': 'улица Большая Ордынка', 'building': 'yes', 'building:levels': '5', 'country': 'KG', 'diplomatic': 'embassy', 'embassy': 'yes', 'name': 'Посольство Кыргызской Республики', 'name:en': 'Embassy of the Kyrgyz Republic', 'name:fr': 'Ambassade du Kirghizistan', 'name:ky': 'Кыргыз Республикасынын Элчилиги', 'office': 'diplomatic', 'phone': '+7 (499) 237 65 65', 'target': 'RU', 'website': 'https://mfa.gov.kg/en/dm/pkr-v-rf', 'wikidata': 'Q4374014', 'wikipedia': 'fr:Ambassade du Kirghizistan en Russie'}"
"way"	300340509	"Посольство Кубы"			""	"Ambaixada de Cuba a Moscou"	""	"embassy"	"Q2841617"	"name:en=Embassy of Cuba, name:es=Embajada de Cuba, name:fr=Ambassade de Cuba"	"{'addr:housenumber': '66 с1', 'addr:street': 'улица Большая Ордынка', 'building': 'yes', 'building:levels': '2', 'country': 'CU', 'diplomatic': 'embassy', 'embassy': 'yes', 'name': 'Посольство Кубы', 'name:en': 'Embassy of Cuba', 'name:es': 'Embajada de Cuba', 'name:fr': 'Ambassade de Cuba', 'office': 'diplomatic', 'opening_hours': 'Mo-Fr 09:00-17:00', 'phone': '+7 495 933-7950', 'target': 'RU', 'website': 'http://misiones.minrex.gob.cu/es/rusia', 'wikidata': 'Q2841617', 'wikipedia': 'fr:Ambassade de Cuba en Russie'}"
"way"	46525731	"Государственный театр киноактера"			""	"Teatre Nacional d'Actors de Cinema"	""	"theatre company"	"Q1001385"	""	"{'addr:housenumber': '33 с1', 'addr:street': 'Поварская улица', 'amenity': 'theatre', 'building': 'yes', 'building:levels': '4', 'name': 'Государственный театр киноактера', 'wikidata': 'Q1001385', 'wikipedia:ru': 'Государственный театр киноактёра'}"
"way"	160527150	"Международный университет в Москве"			""	"Universitat Internacional de Moscou"	""	"university"	"Q4288589"	""	"{'addr:housenumber': '17', 'addr:street': 'Ленинградский проспект', 'amenity': 'university', 'building': 'yes', 'building:levels': '5', 'contact:website': 'http://www.interun.ru', 'name': 'Международный университет в Москве', 'wikidata': 'Q4288589'}"
"way"	47973338	"Государственный институт искусствознания"			""	"Institut Estatal d'Estudis Artístics"	""	"research institute"	"Q4146803"	""	"{'addr:housenumber': '5', 'addr:street': 'Козицкий переулок', 'building': 'yes', 'building:colour': '#FFB6C1', 'building:levels': '2', 'contact:phone': '+7 495 6940371', 'contact:website': 'http://sias.ru', 'name': 'Государственный институт искусствознания', 'office': 'research', 'roof:material': 'metal', 'roof:shape': 'hipped', 'wikidata': 'Q4146803', 'wikipedia': 'ru:Государственный институт искусствознания'}"
"way"	52132608	"Министерство культуры РФ"			""	"Ministeri de Cultura"	""	"federal ministry in Russia"	"Q2465416"	"official_name=Министерство культуры Российской Федерации"	"{'addr:housenumber': '7', 'addr:street': 'Малый Гнездниковский переулок', 'building': 'yes', 'building:colour': 'aqua', 'building:levels': '4', 'contact:website': 'http://mkrf.ru', 'government': 'ministry', 'name': 'Министерство культуры РФ', 'office': 'government', 'official_name': 'Министерство культуры Российской Федерации', 'roof:material': 'metal', 'roof:shape': 'hipped', 'wikidata': 'Q2465416'}"
"way"	151133370	"Сатирикон"			""	"Satirikon"	""	"theater"	"Q4453407"	"official_name=Российский государственный театр «Сатирикон» имени Аркадия Райкина"	"{'addr:housenumber': '8', 'addr:street': 'Шереметьевская улица', 'amenity': 'theatre', 'building': 'construction', 'building:levels': '4', 'contact:website': 'http://www.satirikon.ru/', 'email': 'theatre@satiricon.msk.ru', 'name': 'Сатирикон', 'official_name': 'Российский государственный театр «Сатирикон» имени Аркадия Райкина', 'operator': 'ФГБУК «Российский государственный театр «Сатирикон» имени Аркадия Райкина»', 'ref:mkrf_theaters': '9230', 'wikidata': 'Q4453407', 'wikipedia': 'ru:Сатирикон (театр)'}"
"way"	40445954	"Посольство Индии. Культурный центр имени Джавахарлала Неру"			""	"Ambaixada de l'Índia a Moscou"	""	"embassy"	"Q283225"	""	"{'addr:housenumber': '9 с3', 'addr:housenumber:en': '9 str3', 'addr:street': 'улица Воронцово Поле', 'addr:street:en': 'Vorontsovo Polye street', 'alt_name:en': 'Information Wing, Library, Science & Technology Wing & Cultural Centre', 'alt_name:ru': 'Посольство Индии: информационный отдел, отдел науки и технологии и культурный центр', 'building': 'commercial', 'building:levels': '2', 'country': 'IN', 'diplomatic': 'embassy', 'embassy': 'branch_embassy', 'name': 'Посольство Индии. Культурный центр имени Джавахарлала Неру', 'office': 'diplomatic', 'start_date': '1905', 'target': 'RU', 'wikidata': 'Q283225'}"
