"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(81997);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"way"	83244711	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть, name:uk=Іпуть"	"{'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'name:uk': 'Іпуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	1028180899	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть, name:uk=Іпуть"	"{'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'name:uk': 'Іпуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	164081632	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть, name:uk=Іпуть"	"{'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'name:uk': 'Іпуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	548208389	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83147638	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83242474	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83242482	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83242479	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	164081634	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83147715	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83122546	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83122547	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83122548	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83102018	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть, name:uk=Іпуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'name:uk': 'Іпуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	474702110	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	474702109	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	83102022	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть, name:uk=Іпуть"	"{'boat': 'no', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'name:uk': 'Іпуть', 'source': 'kosmosnimki.ru', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	30654328	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	30654363	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	548424605	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	382867340	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть"	"{'boat': 'no', 'int_name': 'Ipuć', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'ru:Ипуть'}"
"way"	111101945	"Брянское епархиальное управление Русской Православной Церкви"			""	"Diòcesi de Briansk-Sevsk"	""	"Eastern Orthodox eparchy"	"Q4097527"	""	"{'addr:city': 'Брянск', 'addr:housenumber': '5', 'addr:street': 'Покровская улица', 'building': 'commercial', 'name': 'Брянское епархиальное управление Русской Православной Церкви', 'phone': '+7 4832 740097', 'smoking': 'no', 'website': 'bryansk-eparhia.ru', 'wheelchair': 'no', 'wikidata': 'Q4097527', 'wikipedia': 'ru:Брянская епархия'}"
"relation"	125452	"European route E 101"			""	"E101"	"E101"	"road"	"Q2283567"	"name:de=Europastraße E101, name:en=European route E 101, name:fr=Route européenne E 101, name:nl=Europese route E101, name:ru=Европейский маршрут E 101, name:sk=Európska cesta E 101"	"{'description:fr': 'E 101 Moscou - Kiev', 'e-road:class': 'A-intermediate', 'name': 'European route E 101', 'name:de': 'Europastraße E101', 'name:en': 'European route E 101', 'name:fr': 'Route européenne E 101', 'name:nl': 'Europese route E101', 'name:ru': 'Европейский маршрут E 101', 'name:sk': 'Európska cesta E 101', 'network': 'e-road', 'ref': 'E 101', 'route': 'road', 'type': 'route', 'wikidata': 'Q2283567', 'wikipedia': 'en:European route E101'}"
"relation"	1179867	"Ипуть"			""	"Iput'"	""	"river"	"Q1813407"	"int_name=Ipuć, name:be=Іпуць, name:lt=Iputė, name:pl=Ipuć, name:ru=Ипуть, name:uk=Іпуть"	"{'destination': 'Сож', 'int_name': 'Ipuć', 'length': '437 km', 'name': 'Ипуть', 'name:be': 'Іпуць', 'name:lt': 'Iputė', 'name:pl': 'Ipuć', 'name:ru': 'Ипуть', 'name:uk': 'Іпуть', 'type': 'waterway', 'waterway': 'river', 'wikidata': 'Q1813407', 'wikipedia': 'be:Іпуць'}"
"relation"	7738238	"Почепское городское поселение"			""	"Assentament urbà de Potxepskoie"	""	"urban settlement in Russia"	"Q19836292"	""	"{'admin_level': '8', 'boundary': 'administrative', 'name': 'Почепское городское поселение', 'type': 'boundary', 'wikidata': 'Q19836292', 'wikipedia': 'ru:Почепское городское поселение'}"
"relation"	6266559	"European route E 391"			""	"E391"	"E391"	"road"	"Q693049"	"name:en=European route E 391, name:fr=Route européenne E 391, name:nl=Europese route E391"	"{'description:fr': 'E 391 Trosna - Hloukhiv', 'name': 'European route E 391', 'name:en': 'European route E 391', 'name:fr': 'Route européenne E 391', 'name:nl': 'Europese route E391', 'network': 'e-road', 'ref': 'E 391', 'route': 'road', 'type': 'route', 'wikidata': 'Q693049'}"
