"# Generated by write_osm_objects_report from LangToolsOSM 0.0.15 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(51490);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""
"node"	26609007	"Шереметьево"			""	"Aeroport Internacional de Moscou-Xeremétievo, Aeroport de Moscou-Xeremétievo"	"Aeroport Internacional de Moscou-Xeremétievo"	"Q192733"	""	"{'ele': '190', 'iata': 'SVO', 'icao': 'UUEE', 'name': 'Шереметьево', 'source': 'wikipedia', 'website': 'http://www.sheremetyevo-airport.ru', 'wikidata': 'Q192733', 'wikipedia': 'ru:Шереметьево', 'wikipedia:en': 'Sheremetyevo_International_Airport'}"
"node"	4221178591	"ЗАГС"			""	"oficina de registre"	""	"Q745221"	"official_name=Долгопрудненский отдел ЗАГС"	"{'government': 'register_office', 'name': 'ЗАГС', 'office': 'government', 'official_name': 'Долгопрудненский отдел ЗАГС', 'wikidata': 'Q745221', 'wikipedia': 'ru:ЗАГС'}"
"node"	4602020194	"Дворец бракосочетания"			""	"oficina de registre"	""	"Q745221"	"name:ru=Дворец бракосочетания"	"{'government': 'register_office', 'name': 'Дворец бракосочетания', 'name:ru': 'Дворец бракосочетания', 'office': 'government', 'wikidata': 'Q745221', 'wikipedia': 'ru:ЗАГС'}"
"node"	2180939711	"Костино"			""	"Kostino"	""	"Q16666340"	""	"{'name': 'Костино', 'official_status': 'ru:деревня', 'oktmo:user': '46715000397', 'place': 'hamlet', 'wikidata': 'Q16666340', 'wikipedia': 'ru:Костино (городское поселение Яхрома)'}"
"node"	2384084266	"Костино"			""	"Kostino"	""	"Q16666347"	""	"{'name': 'Костино', 'official_status': 'ru:посёлок', 'oktmo:user': '46715000399', 'place': 'hamlet', 'wikidata': 'Q16666347', 'wikipedia': 'ru:Костино (сельское поселение Синьковское)'}"
"node"	701740345	"Костино"			""	"Kostino"	""	"Q16666346"	""	"{'name': 'Костино', 'official_status': 'ru:село', 'oktmo:user': '46715000401', 'place': 'village', 'wikidata': 'Q16666346', 'wikipedia': 'ru:Костино (сельское поселение Костинское)'}"
"node"	3956224304	"Костино"			""	"Kostino"	""	"Q16666344"	"official_name=посёлок станции Костино"	"{'name': 'Костино', 'official_name': 'посёлок станции Костино', 'official_status': 'ru:посёлок станции', 'place': 'hamlet', 'wikidata': 'Q16666344', 'wikipedia': 'ru:Костино (посёлок станции, сельское поселение Костинское)'}"
"node"	611768528	"Костино"			""	"Kostino"	""	"Q16666338"	""	"{'addr:country': 'RU', 'addr:district': 'городской округ Егорьевск', 'addr:region': 'Московская область', 'name': 'Костино', 'place': 'hamlet', 'wikidata': 'Q16666338', 'wikipedia': 'ru:Костино (Егорьевский район)'}"
"node"	256361851	"Мишеронский"			"Мишеронь"	"Misheronskii"	""	"Q3859660"	"name:ce=Мишеронски, name:de=Mischeronski, name:it=Mišeronskij, name:ru=Мишеронский"	"{'addr:district': 'городской округ Шатура', 'addr:region': 'Московская область', 'alt_name': 'Мишеронь', 'name': 'Мишеронский', 'name:ce': 'Мишеронски', 'name:de': 'Mischeronski', 'name:it': 'Mišeronskij', 'name:ru': 'Мишеронский', 'official_status': 'ru:посёлок городского типа', 'okato:user': '46257563', 'place': 'village', 'population': '3857', 'population:date': '2015-01-01', 'postal_code': '140722', 'wikidata': 'Q3859660', 'wikipedia': 'ru:Мишеронский'}"
"node"	2741104790	"Дубровки"			""	"Dubrovki"	""	"Q18775428"	""	"{'name': 'Дубровки', 'place': 'hamlet', 'wikidata': 'Q18775428', 'wikipedia': 'ru:Дубровки (Талдомский район)'}"
"node"	722555987	"Костино"			""	"Kostino"	""	"Q18399764"	""	"{'addr:country': 'RU', 'addr:district': 'Талдомский городской округ', 'addr:region': 'Московская область', 'name': 'Костино', 'place': 'village', 'wikidata': 'Q18399764', 'wikipedia': 'ru:Костино (Талдомский район)'}"
"way"	110385514	"ЗАГС"			""	"oficina de registre"	""	"Q745221"	""	"{'building': 'yes', 'building:levels': '1', 'government': 'register_office', 'name': 'ЗАГС', 'office': 'government', 'wikidata': 'Q745221', 'wikipedia': 'ru:ЗАГС'}"
"way"	236207742	"Свободная школа"			"Вальдорфская школа"	"Pedagogia Waldorf, Educació Waldorf"	"Pedagogia Waldorf"	"Q216690"	""	"{'addr:housenumber': '10', 'addr:postcode': '140185', 'addr:street': 'Строительная улица', 'alt_name': 'Вальдорфская школа', 'amenity': 'school', 'barrier': 'fence', 'contact:phone': '+7 498 4875062', 'full_name': 'НОУ \"Общеобразовательная Свободная школа\"', 'name': 'Свободная школа', 'wikidata': 'Q216690', 'wikipedia': 'ru:Вальдорфская педагогика'}"
"way"	36888079	"Московская духовная академия"			""	"Acadèmia Teològica de Moscou"	""	"Q841804"	""	"{'building': 'university', 'building:levels': '4', 'name': 'Московская духовная академия', 'roof:colour': '#1a5945', 'roof:shape': 'hipped', 'wikidata': 'Q841804', 'wikipedia': 'uk:Московська духовна академія'}"
"way"	31822482	"Мишеронский"			"Мишеронь"	"Misheronskii"	""	"Q3859660"	""	"{'addr:country': 'RU', 'addr:district': 'городской округ Шатура', 'addr:region': 'Московская область', 'alt_name': 'Мишеронь', 'name': 'Мишеронский', 'place': 'village', 'wikidata': 'Q3859660', 'wikipedia': 'ru:Мишеронский'}"
"way"	93266432	"Иваньковская ГЭС"			""	"presa d'Ivankovo"	""	"Q2269306"	""	"{'generator:source': 'hydro', 'landuse': 'industrial', 'name': 'Иваньковская ГЭС', 'plant:output:electricity': '30 MW', 'plant:source': 'hydro', 'power': 'plant', 'wikidata': 'Q2269306', 'wikipedia': 'ru:Иваньковская ГЭС'}"
"relation"	3745454	"Asian Highway AH8"			""	"AH8"	""	"Q2813842"	"name:en=Asian Highway AH8, name:lt=Azijos Plentas AH8"	"{'description': 'Граница Финляндии — Торпиновка — Выборг — Санкт-Петербург — Москва — Тамбов ... Волгоград — Астрахань — Хасавюрт — Махачкала ... Сумгаит — Баку — Алят ... Астара ... Тегеран ... Бандер-Эмам', 'distance': '4718 km', 'int_ref': 'AH8', 'name': 'Asian Highway AH8', 'name:en': 'Asian Highway AH8', 'name:lt': 'Azijos Plentas AH8', 'network': 'AsianHighway', 'ref': 'AH8', 'route': 'road', 'type': 'route', 'wikidata': 'Q2813842', 'wikipedia': 'en:AH8'}"
"relation"	1789104	"European route E 119"			""	"E119"	"E119"	"Q2535163"	"name:en=European route E 119, name:fr=Route européenne E 119, name:nl=Europese route E119, name:sk=Európska cesta E 119"	"{'description': 'Moskva - Tambov - Povorino - Volgograd - Astrakhan - Makhachkala - Kuba - Baku - Alyat - Astara', 'description:fr': 'E 119 Moscou - Astara', 'name': 'European route E 119', 'name:en': 'European route E 119', 'name:fr': 'Route européenne E 119', 'name:nl': 'Europese route E119', 'name:sk': 'Európska cesta E 119', 'network': 'e-road', 'ref': 'E 119', 'route': 'road', 'type': 'route', 'wikidata': 'Q2535163'}"
"relation"	125452	"European route E 101"			""	"E101"	"E101"	"Q2283567"	"name:de=Europastraße E101, name:en=European route E 101, name:fr=Route européenne E 101, name:nl=Europese route E101, name:ru=Европейский маршрут E 101, name:sk=Európska cesta E 101"	"{'description:fr': 'E 101 Moscou - Kiev', 'e-road:class': 'A-intermediate', 'name': 'European route E 101', 'name:de': 'Europastraße E101', 'name:en': 'European route E 101', 'name:fr': 'Route européenne E 101', 'name:nl': 'Europese route E101', 'name:ru': 'Европейский маршрут E 101', 'name:sk': 'Európska cesta E 101', 'network': 'e-road', 'ref': 'E 101', 'route': 'road', 'type': 'route', 'wikidata': 'Q2283567', 'wikipedia': 'en:European route E101'}"
"relation"	1168820	"«Нева»"			""	"Autopista Moscou - Sant Petersburg, Ruta Russa M11"	"Autopista Moscou - Sant Petersburg"	"Q24971"	"name:de=Neva Autobahn, name:en=Neva Highway, name:ru=«Нева»"	"{'description': 'Москва — Санкт-Петербург', 'distance': '684 km', 'name': '«Нева»', 'name:de': 'Neva Autobahn', 'name:en': 'Neva Highway', 'name:ru': '«Нева»', 'network': 'ru:national', 'old_name:de': 'Autobahn Moskau — Sankt Petersburg', 'old_name:en': 'Highway Moscow – St. Petersburg', 'old_name:ru': 'скоростная платная автомобильная дорога Москва — Санкт-Петербург', 'ref': 'М-11', 'route': 'road', 'type': 'route', 'wikidata': 'Q24971', 'wikipedia': 'ru:Нева (автодорога)'}"
"relation"	1710168	"E 30 Russia west"			""	"E30"	"E30"	"Q160249"	"name:nl=E30 Rusland west, name:ru=Европейский маршрут E 30"	"{'name': 'E 30 Russia west', 'name:nl': 'E30 Rusland west', 'name:ru': 'Европейский маршрут E 30', 'network': 'e-road', 'ref': 'E 30', 'route': 'road', 'section': 'Russia west', 'type': 'route', 'wikidata': 'Q160249', 'wikipedia': 'en:European route E30'}"
"relation"	2817790	"European route E 115"			""	"E115"	"E115"	"Q1375790"	"name:de=Europastraße 115, name:en=European route E 115, name:fr=Route européenne E 115, name:nl=Europese route E115, name:ru=Европейский маршрут E 115, name:sk=Európska cesta E 115"	"{'description': 'Yaroslavl - Moskva - Voronezh - Rostov-on-Don - Krasnodar - Novorossijsk', 'description:fr': 'E 115 Jaroslavl - Novorossiisk', 'name': 'European route E 115', 'name:de': 'Europastraße 115', 'name:en': 'European route E 115', 'name:fr': 'Route européenne E 115', 'name:nl': 'Europese route E115', 'name:ru': 'Европейский маршрут E 115', 'name:sk': 'Európska cesta E 115', 'network': 'e-road', 'ref': 'E 115', 'route': 'road', 'type': 'route', 'wikidata': 'Q1375790', 'wikipedia': 'en:European route E115'}"
"relation"	6260043	"E 22 Russia West"			""	"E22"	"E22"	"Q322164"	"name:en=E 22 Russia West, name:fr=E 22 Russie Ouest, name:nl=E22 Rusland West, name:ru=Европейский маршрут E 22"	"{'description': 'stretch of route Velikie Luki — Moskva — Vladimir — Nizhny Novgorod — Kazan', 'name': 'E 22 Russia West', 'name:en': 'E 22 Russia West', 'name:fr': 'E 22 Russie Ouest', 'name:nl': 'E22 Rusland West', 'name:ru': 'Европейский маршрут E 22', 'network': 'e-road', 'ref': 'E 22', 'route': 'road', 'section': 'Russia West', 'type': 'route', 'wikidata': 'Q322164', 'wikipedia': 'ru:Европейский маршрут E22'}"
"relation"	3544679	"Бородинское сражение"			""	"Batalla de Borodinó, batalla de Borodinó, batalla del Moskvà"	"Batalla de Borodinó"	"Q184320"	""	"{'date': '1812-09-07', 'historic': 'battlefield', 'name': 'Бородинское сражение', 'type': 'multipolygon', 'wikidata': 'Q184320', 'wikipedia': 'ru:Бородинское сражение'}"
"relation"	12621750	"Железнодорожный"			""	"Jeleznodorojni"	""	"Q136023"	""	"{'name': 'Железнодорожный', 'note': 'Бывшая граница города Железнодорожный. Может пригодиться', 'type': 'multipolygon', 'was:place': 'city', 'wikidata': 'Q136023', 'wikipedia': 'ru:Железнодорожный (город)'}"
"relation"	4454724	"Московский вертолетный завод им. М.Л. Миля"			""	"Russian Helicopters"	""	"Q4108170"	""	"{'addr:housenumber': '26/1', 'addr:street': 'улица Гаршина', 'contact:email': 'info@rus-helicopters.com', 'contact:fax': '+7 495 6632210', 'contact:phone': '+7 495 6275545', 'contact:website': 'http://www.russianhelicopters.aero', 'full_name': 'Национальный центр вертолетостроения АО \"Московский вертолетный завод им. М.Л. Миля\"', 'landuse': 'industrial', 'name': 'Московский вертолетный завод им. М.Л. Миля', 'type': 'multipolygon', 'website': 'http://www.russianhelicopters.aero/', 'wikidata': 'Q4108170', 'wikipedia': 'ru:Вертолёты России'}"
"relation"	11295263	"Железнодорожный"			""	"Jeleznodorojni"	""	"Q136023"	"official_name=микрорайон Железнодорожный"	"{'addr:country': 'RU', 'addr:district': 'городской округ Балашиха', 'addr:region': 'Московская область', 'name': 'Железнодорожный', 'note': 'Многоязычные названия прописаны для label', 'official_name': 'микрорайон Железнодорожный', 'okato:user': '46424', 'old_name': 'Обираловка', 'place': 'suburb', 'population': '141648', 'type': 'multipolygon', 'website': 'http://www.zheldor-city.ru/', 'wikidata': 'Q136023', 'wikipedia': 'ru:Железнодорожный (город)'}"
"relation"	3988520	"Жуковский Н. Е."			""	"Nikolai Jukovski, Nikolai Iegorovitx Jukovski, Николай Егорович Жуковский"	"Nikolai Jukovski"	"Q271956"	""	"{'name': 'Жуковский Н. Е.', 'type': 'person', 'wikidata': 'Q271956', 'wikipedia': 'ru:Жуковский, Николай Егорович'}"
"relation"	1703091	"городской округ Лобня"			""	"Lóbnia"	"Lóbnia"	"Q157666"	"name:en=Lobnya, name:ru=городской округ Лобня"	"{'addr:country': 'RU', 'addr:region': 'Московская область', 'admin_level': '6', 'boundary': 'administrative', 'contact:website': 'https://лобня.рф/', 'name': 'городской округ Лобня', 'name:en': 'Lobnya', 'name:ru': 'городской округ Лобня', 'official_status': 'ru:городской округ', 'type': 'boundary', 'wikidata': 'Q157666', 'wikipedia': 'ru:Лобня'}"
"relation"	2278988	"АО «НПО им. С. А. Лавочкина»"			""	"Làvotxkin"	"Làvotxkin"	"Q949211"	""	"{'addr:city': 'Химки', 'addr:housenumber': '24', 'addr:street': 'Ленинградская улица', 'contact:website': 'https://www.laspace.ru', 'landuse': 'industrial', 'name': 'АО «НПО им. С. А. Лавочкина»', 'type': 'multipolygon', 'wikidata': 'Q949211', 'wikipedia': 'ru:Научно-производственное объединение имени С. А. Лавочкина'}"
"relation"	2406332	"Центральный научно-исследовательский институт машиностроения"			""	"TsNIIMash, NII-88, Центральный научно-исследовательский институт машиностроения"	""	"Q737127"	"name:en=Central Research Institute of Machine Building, short_name=ЦНИИМАШ"	"{'landuse': 'industrial', 'name': 'Центральный научно-исследовательский институт машиностроения', 'name:en': 'Central Research Institute of Machine Building', 'short_name': 'ЦНИИМАШ', 'short_name:en': 'TsNIIMash', 'type': 'multipolygon', 'wikidata': 'Q737127'}"
"relation"	2801575	"Мытищинский филиал МГТУ им. Н. Э. Баумана (МГУЛ)"			""	"Universitat Forestal Estatal de Moscou, МЛТИ"	""	"Q4304099"	""	"{'amenity': 'university', 'contact:website': 'https://www.mgul.ac.ru/', 'name': 'Мытищинский филиал МГТУ им. Н. Э. Баумана (МГУЛ)', 'type': 'multipolygon', 'wikidata': 'Q4304099', 'wikipedia': 'ru:Московский государственный университет леса'}"
